ID,CENTER,FY,SIC,NAICS,STATE,SALES,EMPLOYEES,PLANT_AREA,PRODUCTS,PRODUNITS,PRODLEVEL,PRODHOURS,NUMARS,EC_plant_cost,EC_plant_usage,ED_plant_cost,ED_plant_usage,EF_plant_cost,E2_plant_cost,E2_plant_usage,E3_plant_cost,E3_plant_usage,E4_plant_cost,E4_plant_usage,E5_plant_cost,E5_plant_usage,E6_plant_cost,E6_plant_usage,E7_plant_cost,E7_plant_usage,E8_plant_cost,E8_plant_usage,E9_plant_cost,E9_plant_usage,E10_plant_cost,E10_plant_usage,E11_plant_cost,E11_plant_usage,E12_plant_cost,E12_plant_usage,W0_plant_cost,W0_plant_usage,W1_plant_cost,W1_plant_usage,W2_plant_cost,W2_plant_usage,W3_plant_cost,W3_plant_usage,W4_plant_cost,W4_plant_usage,W5_plant_cost,W5_plant_usage,W6_plant_cost,W6_plant_usage
AM0092,AM,1990.0,2023.0,,TX,100000000.0,178.0,,FROZEN YOGURT MIXTURE,5.0,16000.0,4256.0,8.0,660398.0,16060962.0,,,,76422.0,17858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0093,AM,1990.0,2086.0,,TX,31000000.0,74.0,,SOFT DRINKS,1.0,5500000.0,5334.0,9.0,176276.0,2786049.0,,,,45314.0,11216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0094,AM,1990.0,3599.0,,TX,13500000.0,70.0,,MACHINE SHOP JOBS,1.0,642.0,4832.0,9.0,223672.0,3633060.0,,,,44235.0,8690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0095,AM,1990.0,3462.0,,TX,34000000.0,235.0,,"FORGINGS,STEEL,TITANIUM",3.0,1500.0,8736.0,9.0,262384.0,5255569.0,,,,985430.0,521932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0096,AM,1990.0,2048.0,,TX,30000000.0,130.0,,POULTRY FEED AND EGGS,3.0,1140000.0,6188.0,9.0,121313.0,2090270.0,,,,,,17115.0,2831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0097,AM,1990.0,2011.0,,TX,16000000.0,75.0,,FRESH MEAT AND SAUSAGES,1.0,25000.0,5300.0,7.0,91372.0,1470106.0,,,,60128.0,13020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0098,AM,1990.0,3691.0,,TX,32000000.0,375.0,,LEAD ACID BATTERIES,1.0,933000.0,8736.0,11.0,519900.0,10990035.0,,,,242480.0,81350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0099,AM,1990.0,3431.0,,TX,20000000.0,200.0,,ENAMELED STEEL PLUMBING,1.0,633000.0,5832.0,14.0,315720.0,5704572.0,,,,155149.0,50609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0100,AM,1990.0,3089.0,,TX,1800000.0,20.0,,ACRYLIC & GLASS SKYLIGHT,1.0,13850.0,1900.0,8.0,18736.0,225088.0,,,,1145.0,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0101,AM,1990.0,2096.0,,TX,125000000.0,350.0,,POTATO AND CORN CHIPS,2.0,49200000.0,7272.0,7.0,443437.0,10279895.0,,,,494315.0,229666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0102,AM,1990.0,2086.0,,TX,1600000.0,42.0,,SOFT DRINKS,1.0,3309000.0,2614.0,9.0,115293.0,1657093.0,,,,25677.0,4977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0103,AM,1990.0,3511.0,,TX,220000000.0,250.0,,GAS TURBINE COGENERATORS,1.0,20.0,2416.0,8.0,217006.0,3829133.0,,,,196717.0,61279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0104,AM,1990.0,3443.0,,TX,15000000.0,95.0,,HEAT EXCHANGERS,1.0,250.0,5757.0,8.0,117862.0,1869285.0,,,,42016.0,8371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0105,AM,1990.0,3498.0,,TX,23000000.0,162.0,,PIPE THREADS & COUPLINGS,1.0,60000.0,5500.0,8.0,314254.0,6426143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0106,AM,1991.0,3561.0,,TX,12000000.0,245.0,,OIL PUMPING UNITS,1.0,1133.0,2250.0,6.0,249327.0,4857562.0,,,,43016.0,19400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0107,AM,1991.0,3715.0,,TX,60000000.0,350.0,,TRUCK TRAILERS,1.0,2960.0,4267.0,7.0,259570.0,5055393.0,,,,44576.0,20190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0108,AM,1991.0,3081.0,,TX,6000000.0,50.0,,COOLING TOWER PARTS,2.0,2770000.0,6120.0,7.0,105562.0,1612544.0,,,,2789.0,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0109,AM,1991.0,3479.0,,TX,9000000.0,118.0,,VINYL COATING,2.0,1300000.0,4080.0,6.0,99352.0,1650059.0,,,,78588.0,15290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0110,AM,1991.0,3533.0,,TX,17000000.0,130.0,,DRILL FLUID CONDITIONING EQUIPMENT,,,3250.0,7.0,76461.0,1060961.0,,,,4812.0,1216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0111,AM,1991.0,2951.0,,TX,1500000.0,19.0,,"HOT MIX ASPHALT,CONCRETE",3.0,125000.0,1300.0,6.0,62110.0,586166.0,,,,80794.0,37100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0112,AM,1991.0,2064.0,,TX,13000000.0,160.0,,HARD CANDIES,2.0,1800000.0,4335.0,5.0,128565.0,2604045.0,,,,60950.0,24439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0113,AM,1991.0,3322.0,,TX,45000000.0,700.0,,IRON CASTINGS,3.0,47000.0,7130.0,5.0,3056035.0,76386285.0,,,,484057.0,260058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0114,AM,1991.0,3823.0,,TX,15000000.0,137.0,,DATA ACQUISITION SYSTEMS,1.0,800.0,2500.0,7.0,131640.0,2136870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0115,AM,1991.0,2741.0,,TX,19000000.0,162.0,,"MAGAZINES, BROCHURES",2.0,5200000.0,7272.0,6.0,170063.0,3000586.0,,,,19168.0,3809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0116,AM,1991.0,3462.0,,TX,9000000.0,40.0,,STEEL FORGING,3.0,12000.0,6000.0,6.0,88379.0,1112837.0,,,,258797.0,107778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0117,AM,1991.0,3449.0,,TX,12000000.0,50.0,,STEEL REINFORCING BARS,3.0,40000.0,3500.0,5.0,52725.0,803341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0118,AM,1991.0,3469.0,,TX,13000000.0,100.0,,STAINLESS STEEL EQUIPMENT,2.0,13000000.0,3355.0,9.0,67106.0,1177608.0,,,,60331.0,13616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0119,AM,1991.0,2013.0,,TX,24000000.0,92.0,,PROCESSED MEATS,2.0,8900000.0,5100.0,4.0,63549.0,1411489.0,,,,6170.0,1199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0120,AM,1991.0,3537.0,,TX,31000000.0,150.0,,AIRCRAFT GROUND POWER,1.0,400.0,2780.0,8.0,106867.0,1640680.0,,,,13043.0,2644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0121,AM,1991.0,2015.0,,TX,30000000.0,170.0,,BEEF & CHICKEN PRODUCTS,2.0,1500000.0,8736.0,6.0,161349.0,2535756.0,,,,11318.0,2324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0122,AM,1991.0,2421.0,,TX,10000000.0,34.0,,HARDWOOD LUMBER,6.0,10000.0,8736.0,7.0,100991.0,2068288.0,,,,,,,,,,,,,,,,,,55579.0,90200.0,,,,,,,,,,,,,,,,,,,,
AM0123,AM,1991.0,2752.0,,TX,18000000.0,170.0,,PRINTED NEWSPAPER ADVERTISEMENTS,2.0,21108000.0,4896.0,7.0,212190.0,3788980.0,,,,62645.0,12121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0124,AM,1991.0,2891.0,,TX,7000000.0,23.0,,ADHESIVES AND CAULKS,3.0,1400000.0,4344.0,7.0,63363.0,1048359.0,,,,14777.0,3448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0125,AM,1991.0,3441.0,,TX,17000000.0,105.0,,STEEL POLES,3.0,10000.0,4000.0,9.0,84276.0,1823857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0126,AM,1991.0,2051.0,,TX,26000000.0,80.0,,CAKES AND COOKIES,1.0,1720000.0,2498.0,8.0,109345.0,1521981.0,,,,41270.0,10318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0127,AM,1991.0,3593.0,,TX,13000000.0,170.0,,HYDRAULIC POWER PRODUCTS,1.0,84200.0,4016.0,6.0,90685.0,1756741.0,,,,10889.0,1969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0128,AM,1991.0,3471.0,,TX,5000000.0,36.0,,HYDRAULIC CYLINDER SHAFT,6.0,8640000.0,6024.0,11.0,146802.0,2273740.0,,,,7968.0,1505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0129,AM,1991.0,2761.0,,TX,12000000.0,106.0,,BUSINESS FORMS,2.0,7300000.0,6000.0,6.0,74928.0,1820047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0130,AM,1991.0,2431.0,,TX,25000000.0,320.0,,"DOOR JAMS, STEPS, & TRIM",6.0,11000.0,4310.0,8.0,140503.0,1869871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0131,AM,1991.0,2431.0,,TX,17000000.0,180.0,,WOOD MOLDINGS & SHAVINGS,6.0,96000.0,6120.0,5.0,98384.0,1900059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0132,AM,1991.0,3496.0,,TX,20000000.0,120.0,,WIRE GARMENT HANGERS,1.0,356000000.0,6072.0,7.0,71215.0,1030774.0,,,,112044.0,27135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0133,AM,1991.0,3365.0,,TX,10000000.0,140.0,,ALUMINUM ALLOY AIRCRAFT,1.0,10000000.0,5760.0,6.0,219903.0,4303341.0,,,,45151.0,10875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0134,AM,1991.0,2211.0,,TX,50000000.0,320.0,,SANFORIZED COTTON,2.0,20600000.0,6600.0,8.0,1320682.0,34415299.0,,,,444748.0,169927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0135,AM,1991.0,3471.0,,TX,2500000.0,30.0,,REMANUFACTURING OF CRANKSHAFTS,1.0,313.0,8650.0,9.0,68606.0,1072685.0,,,,30995.0,7137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0136,AM,1992.0,2434.0,,TX,10000000.0,110.0,,WOODEN CABINETS,1.0,60000.0,2176.0,8.0,73930.0,996483.0,,,,7730.0,1545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0137,AM,1992.0,2051.0,,TX,18300000.0,155.0,,HAMBURGER BUNS & MUFFINS,1.0,32262400.0,7440.0,5.0,231683.0,4663834.0,,,,135653.0,34128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0138,AM,1992.0,3273.0,,TX,9170000.0,74.0,,"SAND, GRAVEL, CONCRETE",4.0,4995.0,3540.0,4.0,342722.0,3311841.0,,,,,,,,,,,,471755.0,78080.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0139,AM,1992.0,2951.0,,TX,3780000.0,8.0,,ASPHALT PAVING MIXTURES,3.0,221000.0,1200.0,4.0,131675.0,827374.0,,,,142871.0,69693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0140,AM,1992.0,3433.0,,TX,4200000.0,115.0,,FIREPLACES,1.0,26500.0,4136.0,4.0,53895.0,644490.0,,,,3431.0,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0141,AM,1992.0,2038.0,,TX,50000000.0,100.0,,"TACOS,TAQUITOS,BURRITOS",2.0,26000000.0,4080.0,10.0,661720.0,11453400.0,,,,146485.0,70401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0142,AM,1992.0,2048.0,,TX,4500000.0,20.0,,"DAIRY,LIVESTOCK,POULTRY",3.0,22000.0,2332.0,9.0,91794.0,906213.0,,,,24982.0,5919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0143,AM,1992.0,2421.0,,TX,4100000.0,15.0,,HARDWOOD LUMBER BLANKS,6.0,5500.0,3460.0,6.0,49774.0,604924.0,,,,39255.0,8036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0144,AM,1992.0,2431.0,,TX,10000000.0,60.0,,HARDWOOD LUMBER,6.0,5800.0,4426.0,8.0,72610.0,1010258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0145,AM,1992.0,2099.0,,TX,4200000.0,260.0,,MILITARY READY-EAT MEALS,1.0,20800000.0,6240.0,5.0,79143.0,1620750.0,,,,62856.0,22880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0146,AM,1992.0,2051.0,,TX,45000000.0,200.0,,"BREAD,BROWNIES,COOKIES",1.0,100000000.0,2150.0,8.0,123678.0,2524326.0,,,,100345.0,33467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0147,AM,1992.0,2869.0,,TX,45000000.0,130.0,,INDUSTRIAL CHEMICALS,5.0,10773.0,8400.0,8.0,644170.0,14586753.0,,,,217693.0,118764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0148,AM,1992.0,2522.0,,TX,17000000.0,125.0,,OFFICE CHAIRS,1.0,750000.0,2445.0,6.0,66362.0,1177022.0,,,,22646.0,4324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0149,AM,1992.0,2851.0,,TX,15000000.0,30.0,,"MASTICS,METAL SHEETS,ADHESIVE",2.0,5000000.0,2305.0,5.0,46519.0,466589.0,,,,5257.0,1179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0150,AM,1992.0,2013.0,,TX,11000000.0,14.0,,GROUND HAM AND BEEF,2.0,5260000.0,4572.0,12.0,71341.0,1348183.0,,,,28691.0,7822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0151,AM,1992.0,3443.0,,TX,18000000.0,102.0,,"TURBULATORS,HEAT EXCHANGERS",1.0,4800.0,2453.0,7.0,109198.0,1348769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0152,AM,1992.0,2026.0,,TX,18000000.0,260.0,,MILK,5.0,3744.0,4472.0,6.0,183457.0,3338804.0,,,,67686.0,15746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0153,AM,1992.0,3089.0,,TX,15000000.0,165.0,,MOLDED & EXTRUDED TEFLON,,,6000.0,8.0,210795.0,3501759.0,,,,2112.0,429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0154,AM,1992.0,3089.0,,TX,10000000.0,110.0,,TEFLON INJECTION MOLDING,2.0,575000.0,6000.0,4.0,128175.0,2459848.0,,,,1316.0,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0155,AM,1992.0,2211.0,,TX,20000000.0,190.0,,"COTTON,POLYESTER TEXTILE",2.0,12500000.0,8184.0,7.0,722874.0,16329719.0,,,,101545.0,25328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0156,AM,1992.0,2048.0,,TX,5300000.0,51.0,,SALT FOR ANIMAL CONSUMPTION,3.0,113000.0,4482.0,6.0,210050.0,3135991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0157,AM,1992.0,3462.0,,TX,4200000.0,260.0,,STEEL FORGINGS,2.0,24600000.0,6024.0,7.0,283804.0,4036929.0,,,,719204.0,276098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0158,AM,1992.0,3479.0,,TX,35000000.0,430.0,,METAL CLEANING,2.0,9600000.0,6040.0,12.0,510692.0,9296600.0,,,,275328.0,97593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0159,AM,1992.0,3412.0,,TX,20000000.0,220.0,242000.0,STEEL SHIPPING CONTAINERS,1.0,1320000.0,4233.0,6.0,333208.0,4800703.0,,,,217984.0,94179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0160,AM,1992.0,3341.0,,TX,35000000.0,75.0,,ZINC DUST & ZINC INGOTS,2.0,28000.0,5952.0,10.0,337384.0,6546893.0,,,,287431.0,140436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0161,AM,1992.0,3731.0,,TX,5000000.0,75.0,,SHIP BUILDING & REPAIRS,1.0,300.0,4301.0,8.0,103940.0,1453986.0,,,,,,,,,,,,,,,,,,,,,,,,11176.0,203.0,,,,,,,,,,,,,,
AM0162,AM,1992.0,3731.0,,TX,7000000.0,70.0,5900.0,ship repair,1.0,400.0,6060.0,4.0,90034.0,1145369.0,,,,,,,,,,,,,,,,,,,,,,,,9118.0,149.0,,,,,,,,,,,,,,
AM0163,AM,1992.0,2899.0,,TX,13000000.0,85.0,,SALT,3.0,120530.0,7872.0,5.0,289568.0,4365182.0,,,,611973.0,389999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0164,AM,1992.0,3317.0,,TX,30000000.0,50.0,,STEEL TUBING & CASINGS,3.0,37000.0,2535.0,6.0,382220.0,4113716.0,,,,1629.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0165,AM,1992.0,2677.0,,TX,23000000.0,170.0,125000.0,envelopes,1.0,2147483647.0,6312.0,8.0,286959.0,5907093.0,,,,26163.0,5037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0166,AM,1993.0,3221.0,,TX,58000000.0,386.0,409000.0,glass containers,1.0,420000000.0,8496.0,6.0,1799024.0,39709555.0,,,,1407201.0,846069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0167,AM,1993.0,2869.0,,TX,20000000.0,139.0,1742400.0,fuel additives & lubricants,3.0,75000.0,8712.0,6.0,1193706.0,29940211.0,,,,727160.0,415299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0168,AM,1993.0,3533.0,,TX,150000000.0,300.0,,down hole oil well euipment,1.0,687000.0,5192.0,9.0,301390.0,5338511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0169,AM,1993.0,3533.0,,TX,55000000.0,50.0,22000.0,oil and gas drilling equipment,1.0,800.0,4976.0,5.0,117980.0,1454279.0,,,,544.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0170,AM,1993.0,3533.0,,TX,70000000.0,400.0,,BLOWOUT PREVENTERS,1.0,3000.0,5976.0,10.0,666273.0,13728898.0,,,,129335.0,27620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0171,AM,1993.0,3443.0,,TX,18000000.0,145.0,881664.0,steel plate tank heads,1.0,24000.0,7248.0,9.0,491985.0,7868406.0,,,,261727.0,113011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0172,AM,1993.0,3292.0,,TX,9000000.0,,64000.0,petroleum pipe insulation,6.0,300000.0,2900.0,7.0,53858.0,976260.0,,,,,,9205.0,946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0173,AM,1993.0,2819.0,,TX,18000000.0,98.0,,hydrogen peroxide and butyllithium,2.0,82000000.0,8568.0,6.0,1339944.0,34665006.0,,,,,,,,,,,,,,,,,,,,,,,,827587.0,272410.0,,,,,,,,,,,,,,
AM0174,AM,1993.0,3533.0,,TX,30000000.0,157.0,30000.0,downhole drilling and fishing tools,1.0,600.0,6024.0,5.0,160895.0,1842614.0,,,,33390.0,6029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0175,AM,1993.0,3315.0,,TX,25000000.0,300.0,,welded wire fabric mesh,3.0,54000.0,8544.0,7.0,315135.0,3846718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0176,AM,1993.0,2841.0,,TX,12000000.0,175.0,30000.0,"liquid detergents , disinfectants",5.0,850.0,2125.0,4.0,143050.0,2200176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0177,AM,1993.0,3357.0,,TX,20000000.0,150.0,30000.0,"geophones, connectors and cables",1.0,100000.0,3984.0,6.0,289087.0,4199590.0,,,,10408.0,2288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0178,AM,1993.0,3441.0,,TX,24000000.0,120.0,116900.0,Metal utility poles,3.0,4900.0,4505.0,5.0,203348.0,2509672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0179,AM,1993.0,3448.0,,TX,45000000.0,250.0,,"Pre-fabricated steel buildings, stee",3.0,48000.0,5855.0,7.0,296499.0,4128371.0,,,,25756.0,5544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0180,AM,1993.0,2653.0,,TX,10000000.0,72.0,300000.0,knocked-down corrugated cardboard bo,6.0,72000000.0,2044.0,5.0,68191.0,895662.0,,,,2939.0,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0181,AM,1993.0,2441.0,,TX,10000000.0,125.0,94336.0,wooden crates and boxes,6.0,1080.0,2277.0,4.0,58583.0,725674.0,,,,279.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0182,AM,1993.0,3341.0,,TX,36000000.0,125.0,,scrap metal,3.0,270000.0,2520.0,5.0,767110.0,7957210.0,,,,24525.0,4698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0183,AM,1993.0,3053.0,,TX,40000000.0,300.0,,gaskets,2.0,3360000.0,4000.0,5.0,232727.0,3861665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0184,AM,1993.0,3441.0,,TX,15000000.0,267.0,957000.0,repair and manufacture of prefabrica,1.0,450.0,4032.0,5.0,365675.0,5372509.0,,,,63682.0,20980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0185,AM,1993.0,3273.0,,TX,9000000.0,22.0,,ready mix concrete,,,3672.0,6.0,60295.0,596131.0,,,,,,,,,,,,,,,,,,,,,,,,99000.0,12600.0,,,,,,,,,,,,,,
AM0186,AM,1993.0,3533.0,,TX,85000000.0,400.0,215500.0,petroleum drilling drill bits,1.0,21000.0,5322.0,6.0,1299446.0,26932591.0,,,,208486.0,67192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0187,AM,1993.0,2676.0,,TX,10000000.0,250.0,,disposable diapers,1.0,738000000.0,8640.0,7.0,652579.0,26932591.0,,,,11404.0,2109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0188,AM,1993.0,3069.0,,TX,5000000.0,70.0,63000.0,miscellaneous extruded rubber products,2.0,3600000.0,5904.0,6.0,180206.0,2643318.0,,,,36939.0,12613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0189,AM,1993.0,3351.0,,TX,8000000.0,100.0,100100.0,Machining and welding metal products for oil and natural gas,2.0,1500000.0,5221.0,7.0,91160.0,1152989.0,,,,4571.0,965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0190,AM,1993.0,3533.0,,TX,30000000.0,100.0,59500.0,"natural gas compressors, oil field machinery, electric & pne",1.0,24.0,2586.0,6.0,90557.0,1136284.0,,,,7543.0,1507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0191,AM,1993.0,3433.0,,TX,15000000.0,145.0,,ornamental and wood burning fire places,1.0,46253.0,5448.0,7.0,123543.0,1686108.0,,,,5664.0,1321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0192,AM,1993.0,3821.0,,TX,12000000.0,100.0,128000.0,"precision instruments for primary and secondary standards, r",1.0,86.0,2008.0,3.0,118261.0,1798066.0,,,,3865.0,913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0193,AM,1993.0,3535.0,,TX,14000000.0,75.0,66500.0,pneumatic conveying equipment,1.0,150.0,2378.0,10.0,75172.0,979191.0,,,,3450.0,773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0194,AM,1993.0,2851.0,,TX,40000000.0,75.0,,paint,5.0,4154.0,3240.0,4.0,109653.0,1232708.0,,,,4125.0,847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0195,AM,1993.0,3825.0,,TX,20000000.0,120.0,,integrated circuit testing equipment,1.0,135.0,2528.0,6.0,217878.0,3679074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0196,AM,1994.0,2671.0,,TX,35000000.0,250.0,,Printed heavy-duty plastic film shipping sacks,2.0,32000000.0,8688.0,5.0,909834.0,20723330.0,,,,121529.0,37389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0197,AM,1994.0,2653.0,,TX,24000000.0,113.0,178000.0,Corrugated shipping containers,6.0,552000.0,5416.0,7.0,238503.0,4361958.0,,,,135760.0,41615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0198,AM,1994.0,2051.0,,TX,55000000.0,300.0,83700.0,"Bread, hamburger and hot dog buns, rolls",2.0,50000000.0,7904.0,4.0,246771.0,5241794.0,,,,144000.0,46995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0199,AM,1994.0,3354.0,,TX,75000000.0,500.0,105000.0,"Aluminum extrusions, aluminum stadium seats, insulated glass",2.0,32000000.0,8520.0,7.0,442600.0,9189039.0,,,,326515.0,111245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0200,AM,1994.0,3341.0,,TX,1800000.0,7.0,6000.0,Aluminum extrusion ingots,2.0,33000000.0,4016.0,8.0,54703.0,1135698.0,,,,177404.0,60044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
